No,region,store,dates,order_items,순살여부,,전처리,전처리_결과_1,전처리_결과_2,전처리_결과_3,전처리_결과_4,전처리_결과_5,전처리_결과_6
1696,BBQ치킨,마포도화점,2020년 11월 15일,"황금올리브치킨/1(추가메뉴(비비소스추가,양념소스추가,멘보샤))",순살아님,,,황금올리브치킨,멘보샤,,,,
1697,BBQ치킨,마포도화점,2020년 11월 13일,핫황금올리브크리스피＋황금알치즈볼/1,순살아님,,,핫황금올리브크리스피,황금알치즈볼,,,,
1698,BBQ치킨,마포도화점,2020년 11월 12일,황금올리브치킨순살/1,순살,,,황금올리브치킨,,,,,
1699,BBQ치킨,마포도화점,2020년 11월 12일,"황금올리브치킨순살/1(추가메뉴(bbq크림치즈볼)),케이준감자/1,새우스틱/2",순살,,,황금올리브치킨,크림치즈볼,새우스틱,케이준감자,,
1700,BBQ치킨,마포도화점,2020년 11월 09일,핫황금올리브 크리스피/1,순살아님,,,핫황금올리브 크리스피,,,,,
1701,BBQ치킨,마포도화점,2020년 11월 05일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1702,BBQ치킨,마포도화점,2020년 11월 05일,자메이카 통다리구이/1,순살아님,,,자메이카 통다리구이,,,,,
1703,BBQ치킨,마포도화점,2020년 11월 01일,황금올리브닭다리/1,순살아님,,,황금올리브닭다리,,,,,
1704,BBQ치킨,마포도화점,2020년 10월 27일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1705,BBQ치킨,마포도화점,2020년 10월 25일,메이플버터갈릭（6개）/1,순살아님,,,메이플버터갈릭,,,,,
1706,BBQ치킨,마포도화점,2020년 10월 23일,황금올리브치킨＋크림치즈볼/1,순살아님,,,황금올리브치킨,크림치즈볼,,,,
1707,BBQ치킨,마포도화점,2020년 10월 18일,"메이플버터갈릭（6개）/1,새우스틱/1",순살아님,,,메이플버터갈릭,새우스틱,,,,
1708,BBQ치킨,마포도화점,2020년 10월 17일,"메이플4개＋모둠볼6개/1,코카-콜라 500ml/1",순살아님,,,메이플,콜라,모둠볼,,,
1709,BBQ치킨,마포도화점,2020년 10월 16일,메이플6개＋황올반/1,순살아님,,,메이플6개,황올반,,,,
1710,BBQ치킨,마포도화점,2020년 10월 14일,핫황금올리브 크리스피/1(추가메뉴(케이준감자)),순살아님,,,핫황금올리브 크리스피,케이준감자,,,,
1711,BBQ치킨,마포도화점,2020년 10월 12일,메이플버터갈릭（6개）/1,순살아님,,,메이플버터갈릭,,,,,
1712,BBQ치킨,마포도화점,2020년 10월 10일,치즐링순살크래커/1,순살,,,치즐링크래커,,,,,
1713,BBQ치킨,마포도화점,2020년 10월 06일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
1714,BBQ치킨,마포도화점,2020년 10월 03일,"황금올리브치킨/1,콜라500ml/1",순살아님,,,황금올리브치킨,콜라,,,,
1715,BBQ치킨,마포도화점,2020년 09월 06일,"핫킹세트1/1,BBQ 모듬볼 6개/1",순살아님,,,핫킹세트, 모듬볼 ,,,,
1716,BBQ치킨,마포도화점,2020년 09월 06일,핫황금올리브 크리스피/1(추가메뉴(bbq크림치즈볼)),순살아님,,,핫황금올리브 크리스피,크림치즈볼,,,,
1717,BBQ치킨,마포도화점,2020년 09월 05일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1718,BBQ치킨,마포도화점,2020년 09월 01일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
1719,BBQ치킨,마포도화점,2020년 09월 01일,자메이카 통다리구이/1(추가메뉴(황금알치즈볼)),순살아님,,,자메이카 통다리구이,황금알치즈볼,,,,
1720,BBQ치킨,마포도화점,2020년 08월 28일,황금올리브치킨/1(추가메뉴(양념소스추가)),순살아님,,,황금올리브치킨,,,,,
1721,BBQ치킨,마포도화점,2020년 08월 28일,핫황금올리브 블랙페퍼/1,순살아님,,,핫황금올리브 블랙페퍼,,,,,
1722,BBQ치킨,마포도화점,2020년 08월 27일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
1723,BBQ치킨,마포도화점,2020년 08월 26일,"오리지날 양념치킨/1,멘보샤/1,케이준감자/1",순살아님,,,오리지날양념치킨,멘보샤,케이준감자,,,
1724,BBQ치킨,마포도화점,2020년 08월 23일,"황금올리브（반반）/1,코카-콜라 1.25L/1",순살아님,,,황금올리브 ( 콤보 ),콜라,,,,
1725,BBQ치킨,마포도화점,2020년 08월 20일,"오리지날 양념치킨/1(추가메뉴(멘보샤)),치킨무 추가/2,스프라이트1.5L/1",순살아님,,,오리지날양념치킨,멘보샤,스프라이트,,,
1726,BBQ치킨,마포도화점,2020년 08월 17일,"황금올리브치킨/1,햄치즈롱스틱/1",순살아님,,,황금올리브치킨,햄치즈롱스틱,,,,
1727,BBQ치킨,마포도화점,2020년 08월 17일,"핫황올 블랙페퍼 순살/1,황금올리브닭다리/1",순살,,,핫황올 블랙페퍼 ,황금올리브닭다리,,,,
1728,BBQ치킨,마포도화점,2020년 08월 17일,"황금올리브치킨/1,황금알치즈볼/1",순살아님,,,황금올리브치킨,황금알치즈볼,,,,
1729,BBQ치킨,마포도화점,2020년 08월 16일,핫 황금올리브 콤보반반（블랙페퍼＋크리스피）/1,순살아님,,,핫 황금올리브 콤보반반,,,,,
1730,BBQ치킨,마포도화점,2020년 08월 16일,"황금올리브치킨/1(추가메뉴(양념소스추가)),맥주 1,000CC/1",순살아님,,,황금올리브치킨,맥주 ,,,,
1731,BBQ치킨,마포도화점,2020년 08월 16일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1732,BBQ치킨,마포도화점,2020년 08월 15일,핫황금올리브 블랙페퍼/1,순살아님,,,핫황금올리브 블랙페퍼,,,,,
1733,BBQ치킨,마포도화점,2020년 08월 15일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1734,BBQ치킨,마포도화점,2020년 08월 14일,황금올리브닭다리（반반）/1,순살아님,,,황금올리브닭다리 ( 콤보 ),,,,,
1735,BBQ치킨,마포도화점,2020년 08월 14일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
1736,BBQ치킨,마포도화점,2020년 08월 13일,핫킹세트1/1,순살아님,,,핫킹세트1,,,,,
1737,BBQ치킨,마포도화점,2020년 08월 13일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
1738,BBQ치킨,마포도화점,2020년 08월 12일,황금올리브치킨/1(추가메뉴(고구마치즈볼)),순살아님,,,황금올리브치킨,고구마치즈볼,,,,
1739,BBQ치킨,마포도화점,2020년 08월 10일,핫황금올리브 크리스피/1(추가메뉴(황금알치즈볼)),순살아님,,,핫황금올리브 크리스피,황금알치즈볼,,,,
1740,BBQ치킨,마포도화점,2020년 08월 10일,"황금올리브（반반）/1,코카-콜라 500ml/1",순살아님,,,황금올리브 ( 콤보 ),콜라,,,,
1741,BBQ치킨,마포도화점,2020년 08월 10일,"황금올리브반반＋크림치즈볼/1,맥주 1,000CC/1",순살아님,,,황금올리브반반,맥주 ,크림치즈볼,,,
1742,BBQ치킨,마포도화점,2020년 08월 10일,"황금올리브닭다리/3,코카-콜라 1.25L/1",순살아님,,,황금올리브닭다리,콜라,,,,
1743,BBQ치킨,마포도화점,2020년 08월 09일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
1744,BBQ치킨,마포도화점,2020년 08월 08일,황금올리브치킨/1(추가메뉴(멘보샤)),순살아님,,,황금올리브치킨,멘보샤,,,,
1745,BBQ치킨,마포도화점,2020년 08월 06일,오리지날 양념치킨/1,순살아님,,,오리지날양념치킨,,,,,
1746,BBQ치킨,마포도화점,2020년 08월 05일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1747,BBQ치킨,마포도화점,2020년 08월 04일,황금올리브반반＋코카-콜라 1.25L/1,순살아님,,,황금올리브반반,콜라,,,,
1748,BBQ치킨,마포도화점,2020년 08월 01일,핫황금올리브 크리스피/1,순살아님,,,핫황금올리브 크리스피,,,,,
1749,BBQ치킨,마포도화점,2020년 08월 01일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1750,BBQ치킨,마포도화점,2020년 07월 31일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1751,BBQ치킨,마포도화점,2020년 07월 31일,핫황금올리브 크리스피/1(추가메뉴(bbq크림치즈볼)),순살아님,,,핫황금올리브 크리스피,크림치즈볼,,,,
1752,BBQ치킨,마포도화점,2020년 07월 31일,황금올리브치킨순살양념/1,순살,,,황금올리브치킨양념,,,,,
1753,BBQ치킨,마포도화점,2020년 07월 31일,황금올리브치킨/1(추가메뉴(황금알치즈볼)),순살아님,,,황금올리브치킨,황금알치즈볼,,,,
1754,BBQ치킨,마포도화점,2020년 07월 31일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1755,BBQ치킨,마포도화점,2020년 07월 31일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1756,BBQ치킨,마포도화점,2020년 07월 31일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1757,BBQ치킨,마포도화점,2020년 07월 31일,황금올리브치킨순살/1,순살,,,황금올리브치킨,,,,,
1758,BBQ치킨,마포도화점,2020년 07월 31일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1759,BBQ치킨,마포도화점,2020년 07월 27일,자메이카 통다리구이/1,순살아님,,,자메이카 통다리구이,,,,,
1760,BBQ치킨,마포도화점,2020년 07월 25일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1761,BBQ치킨,마포도화점,2020년 07월 16일,황금올리브닭다리（반반）/1,순살아님,,,황금올리브닭다리 ( 콤보 ),,,,,
1762,BBQ치킨,마포도화점,2020년 07월 16일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1763,BBQ치킨,마포도화점,2020년 07월 13일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
1764,BBQ치킨,마포도화점,2020년 07월 12일,핫황금올리브 크리스피/1(추가메뉴(BBQ닭껍데기)),순살아님,,,핫황금올리브 크리스피,닭껍데기,,,,
1765,BBQ치킨,마포도화점,2020년 07월 12일,오리지날 양념치킨/1,순살아님,,,오리지날양념치킨,,,,,
1766,BBQ치킨,마포도화점,2020년 07월 12일,핫황금올리브 크리스피/1,순살아님,,,핫황금올리브 크리스피,,,,,
1767,BBQ치킨,마포도화점,2020년 07월 12일,순살치즐링/1,순살,,,치즐링,,,,,
1768,BBQ치킨,마포도화점,2020년 07월 11일,"황금올리브（반반）/1,코카-콜라 1.25L/1",순살아님,,,황금올리브 ( 콤보 ),콜라,,,,
1769,BBQ치킨,마포도화점,2020년 07월 04일,핫황금올리브 블랙페퍼/1,순살아님,,,핫황금올리브 블랙페퍼,,,,,
1770,BBQ치킨,마포도화점,2020년 07월 04일,순살치즐링/1,순살,,,치즐링,,,,,
1771,BBQ치킨,마포도화점,2020년 07월 04일,자메이카통다리구이＋황금알치즈볼/1(추가메뉴(BBQ닭껍데기)),순살아님,,,자메이카통다리구이,닭껍데기,황금알치즈볼,,,
1772,BBQ치킨,마포도화점,2020년 06월 28일,핫 황금올리브 콤보반반（레드착착＋블랙페퍼）/1,순살아님,,,핫 황금올리브 콤보반반,,,,,
1773,BBQ치킨,마포도화점,2020년 06월 28일,핫황금올리브 크리스피/1,순살아님,,,핫황금올리브 크리스피,,,,,
1774,BBQ치킨,마포도화점,2020년 06월 28일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1775,BBQ치킨,마포도화점,2020년 06월 27일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1776,BBQ치킨,마포도화점,2020년 06월 26일,핫황금올리브 크리스피/1,순살아님,,,핫황금올리브 크리스피,,,,,
1777,BBQ치킨,마포도화점,2020년 06월 25일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1778,BBQ치킨,마포도화점,2020년 06월 24일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1779,BBQ치킨,마포도화점,2020년 06월 24일,"황금올리브치킨/1,오리지날 양념치킨/1",순살아님,,,황금올리브치킨,오리지날 양념치킨,,,,
1780,BBQ치킨,마포도화점,2020년 06월 23일,"황금올리브닭다리/1,콜라 1.25L/1",순살아님,,,황금올리브닭다리,콜라,,,,
1781,BBQ치킨,마포도화점,2020년 06월 22일,핫황금올리브 블랙페퍼/1,순살아님,,,핫황금올리브 블랙페퍼,,,,,
1782,BBQ치킨,마포도화점,2020년 06월 21일,"황금올리브（반반）/1,맥주 1,000CC/1",순살아님,,,황금올리브 ( 콤보 ),맥주 ,,,,
1783,BBQ치킨,마포도화점,2020년 06월 19일,황금올리브치킨/1(추가메뉴(BBQ닭껍데기)),순살아님,,,황금올리브치킨,닭껍데기,,,,
1784,BBQ치킨,마포도화점,2020년 06월 15일,"황금올리브치킨/1(추가메뉴(멘보샤)),코카-콜라 1.25L/1",순살아님,,,황금올리브치킨,멘보샤콜라,,,,
1785,BBQ치킨,마포도화점,2020년 06월 14일,"황금올리브닭다리/1(추가메뉴(케이준감자)),순살치즐링/1",순살,,,황금올리브닭다리,케이준감자,순살치즐링,,,
1786,BBQ치킨,마포도화점,2020년 06월 13일,황금올리브닭다리/1,순살아님,,,황금올리브닭다리,,,,,
1787,BBQ치킨,마포도화점,2020년 06월 13일,자메이카 통다리구이/1,순살아님,,,자메이카 통다리구이,,,,,
1788,BBQ치킨,마포도화점,2020년 06월 11일,"황금올리브닭다리/1,코카-콜라 500ml/1",순살아님,,,황금올리브닭다리,콜라,,,,
1789,BBQ치킨,마포도화점,2020년 06월 09일,황금올리브치킨순살/1,순살,,,황금올리브치킨,,,,,
1790,BBQ치킨,마포도화점,2020년 06월 05일,핫황금올리브 크리스피/1,순살아님,,,핫황금올리브 크리스피,,,,,
1791,BBQ치킨,마포도화점,2020년 06월 03일,"자메이카 통다리구이/1,황금알치즈볼/1,소주/1",순살아님,,,자메이카 통다리구이,황금알치즈볼,소주,,,
1792,BBQ치킨,마포도화점,2020년 05월 31일,"황금올리브닭다리/2,콜라 1.25L/1",순살아님,,,황금올리브닭다리,콜라,,,,
1793,BBQ치킨,마포도화점,2020년 05월 31일,핫킹세트1/1,순살아님,,,핫킹세트,,,,,
1794,BBQ치킨,마포도화점,2020년 05월 30일,핫황금올리브 크리스피/1(추가메뉴(양념소스추가)),순살아님,,,핫황금올리브 크리스피,,,,,
1795,BBQ치킨,마포도화점,2020년 05월 30일,"황금올리브（반반）/1,새우스틱/1",순살아님,,,황금올리브 ( 콤보 ),새우스틱,,,,
1796,BBQ치킨,마포도화점,2020년 05월 29일,황금올리브닭다리/1,순살아님,,,황금올리브닭다리,,,,,
1797,BBQ치킨,마포도화점,2020년 05월 29일,핫킹세트2/1,순살아님,,,핫킹세트,,,,,
1798,BBQ치킨,마포도화점,2020년 05월 27일,"황금올리브치킨/1,코카-콜라 1.25L/1",순살아님,,,황금올리브치킨,콜라,,,,
1799,BBQ치킨,마포도화점,2020년 05월 26일,"황금올리브닭다리/2,콜라 1.25L/1",순살아님,,,황금올리브닭다리,콜라,,,,
1800,BBQ치킨,마포도화점,2020년 05월 24일,황금올리브（반반）/1(추가메뉴(bbq크림치즈볼)),순살아님,,,황금올리브 ( 콤보 ),크림치즈볼,,,,
1801,BBQ치킨,마포도화점,2020년 05월 24일,"핫킹세트1/1,맥주 1,000CC/1,소주/1",순살아님,,,핫킹세트,맥주 ,소주,,,
1802,BBQ치킨,마포도화점,2020년 05월 23일,핫 황금올리브 콤보반반（레드착착＋블랙페퍼）/1,순살아님,,,핫 황금올리브 콤보반반,,,,,
1803,BBQ치킨,마포도화점,2020년 05월 23일,"황금올리브치킨/1,콜라 1.25L/1",순살아님,,,황금올리브치킨,콜라,,,,
1804,BBQ치킨,마포도화점,2020년 05월 21일,"황금올리브치킨/1,코카-콜라 1.25L/1",순살아님,,,황금올리브치킨,콜라,,,,
1805,BBQ치킨,마포도화점,2020년 05월 19일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
1806,BBQ치킨,마포도화점,2020년 05월 18일,황금올리브치킨/1(추가메뉴(양념소스추가)),순살아님,,,황금올리브치킨,,,,,
1807,BBQ치킨,마포도화점,2020년 05월 17일,황금올리브치킨순살/1,순살,,,황금올리브치킨,,,,,
1808,BBQ치킨,마포도화점,2020년 05월 17일,핫킹세트1/1,순살아님,,,핫킹세트,,,,,
1809,BBQ치킨,마포도화점,2020년 05월 17일,핫킹세트6/1,순살아님,,,핫킹세트,,,,,
1810,BBQ치킨,마포도화점,2020년 05월 16일,"핫황금올리브 크리스피/1,자메이카 통다리구이/1(추가메뉴(bbq크림치즈볼))",순살아님,,,핫황금올리브 크리스피,자메이카 통다리구이,크림치즈볼,,,
1811,BBQ치킨,마포도화점,2020년 05월 15일,핫황금올리브 크리스피/1,순살아님,,,핫황금올리브 크리스피,,,,,
1812,BBQ치킨,마포도화점,2020년 05월 14일,핫황금올리브 크리스피/1,순살아님,,,핫황금올리브 크리스피,,,,,
1813,BBQ치킨,마포도화점,2020년 05월 14일,"핫 황금올리브 콤보반반（레드착착＋블랙페퍼）/1,코카-콜라 1.25L/1",순살아님,,,핫 황금올리브 콤보반반,콜라,,,,
1814,BBQ치킨,마포도화점,2020년 05월 13일,"핫황금올리브 레드착착/1(추가메뉴(BBQ닭껍데기)),코카-콜라 1.25L/1",순살아님,,,핫황금올리브 레드착착,닭껍데기콜라,,,,
1815,BBQ치킨,마포도화점,2020년 05월 11일,핫황금올리브 크리스피/1,순살아님,,,핫황금올리브 크리스피,,,,,
1816,BBQ치킨,마포도화점,2020년 05월 11일,"핫황금올리브 크리스피/1,황금올리브치킨/1",순살아님,,,핫황금올리브 크리스피,황금올리브치킨,,,,
